date,station_id,station_name,lat,lon,region,temperature,anomaly,status,marine_heatwaves,el_nino,coral_bleaching_risk
2018-04-09,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.3,0.88,active,12,False,moderate
2018-04-09,46086,San Francisco,37.8,-122.5,US West Coast,6.7,0.88,active,12,False,moderate
2018-04-09,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,5.89,0.88,active,12,False,moderate
2018-04-09,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.59,0.88,active,12,False,moderate
2018-04-09,42036,West Tampa,28.5,-84.5,Gulf of Mexico,15.17,0.88,active,12,False,moderate
2018-04-10,41001,East Hatteras,34.7,-72.7,North Atlantic,8.0,0.88,active,12,False,moderate
2018-04-10,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.64,0.88,active,12,False,moderate
2018-04-10,51001,Hawaii,23.4,-162.3,Central Pacific,19.07,0.88,active,12,False,moderate
2018-04-10,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.25,0.88,active,12,False,moderate
2018-04-10,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.22,0.88,active,12,False,moderate
2018-04-10,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.38,0.88,active,12,False,moderate
2018-04-10,46086,San Francisco,37.8,-122.5,US West Coast,6.69,0.88,active,12,False,moderate
2018-04-10,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.59,0.88,active,12,False,moderate
2018-04-10,46069,South Central Alaska,56.0,-148.0,North Pacific,-5.06,0.88,active,12,False,moderate
2018-04-10,42036,West Tampa,28.5,-84.5,Gulf of Mexico,15.5,0.88,active,12,False,moderate
2018-04-11,41001,East Hatteras,34.7,-72.7,North Atlantic,7.6,0.88,active,12,False,moderate
2018-04-11,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.21,0.88,active,12,False,moderate
2018-04-11,51001,Hawaii,23.4,-162.3,Central Pacific,18.71,0.88,active,12,False,moderate
2018-04-11,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,17.84,0.88,active,12,False,moderate
2018-04-11,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.27,0.88,active,12,False,moderate
2018-04-11,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.83,0.88,active,12,False,moderate
2018-04-11,46086,San Francisco,37.8,-122.5,US West Coast,6.45,0.88,active,12,False,moderate
2018-04-11,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.68,0.88,active,12,False,moderate
2018-04-11,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.77,0.88,inactive,12,False,moderate
2018-04-11,42036,West Tampa,28.5,-84.5,Gulf of Mexico,15.92,0.88,active,12,False,moderate
2018-04-12,41001,East Hatteras,34.7,-72.7,North Atlantic,8.44,0.88,inactive,12,False,moderate
2018-04-12,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.54,0.88,inactive,12,False,moderate
2018-04-12,51001,Hawaii,23.4,-162.3,Central Pacific,18.13,0.88,active,12,False,moderate
2018-04-12,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,17.73,0.88,active,12,False,moderate
2018-04-12,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.62,0.88,active,12,False,moderate
2018-04-12,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.8,0.88,active,12,False,moderate
2018-04-12,46086,San Francisco,37.8,-122.5,US West Coast,6.56,0.88,active,12,False,moderate
2018-04-12,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.6,0.88,active,12,False,moderate
2018-04-12,46069,South Central Alaska,56.0,-148.0,North Pacific,-5.96,0.88,active,12,False,moderate
2018-04-12,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.4,0.88,active,12,False,moderate
2018-04-13,41001,East Hatteras,34.7,-72.7,North Atlantic,8.69,0.88,inactive,12,False,moderate
2018-04-13,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.4,0.88,active,12,False,moderate
2018-04-13,51001,Hawaii,23.4,-162.3,Central Pacific,17.03,0.88,active,12,False,moderate
2018-04-13,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,17.79,0.88,active,12,False,moderate
2018-04-13,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.78,0.88,active,12,False,moderate
2018-04-13,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.99,0.88,active,12,False,moderate
2018-04-13,46086,San Francisco,37.8,-122.5,US West Coast,7.79,0.88,active,12,False,moderate
2018-04-13,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.18,0.88,active,12,False,moderate
2018-04-13,46069,South Central Alaska,56.0,-148.0,North Pacific,-5.38,0.88,active,12,False,moderate
2018-04-13,42036,West Tampa,28.5,-84.5,Gulf of Mexico,15.69,0.88,active,12,False,moderate
2018-04-14,41001,East Hatteras,34.7,-72.7,North Atlantic,8.29,0.88,active,12,False,moderate
2018-04-14,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.85,0.88,active,12,False,moderate
2018-04-14,51001,Hawaii,23.4,-162.3,Central Pacific,18.11,0.88,active,12,False,moderate
2018-04-14,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.29,0.88,active,12,False,moderate
2018-04-14,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.07,0.88,active,12,False,moderate
2018-04-14,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.72,0.88,active,12,False,moderate
2018-04-14,46086,San Francisco,37.8,-122.5,US West Coast,6.41,0.88,active,12,False,moderate
2018-04-14,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.2,0.88,active,12,False,moderate
2018-04-14,46069,South Central Alaska,56.0,-148.0,North Pacific,-6.13,0.88,active,12,False,moderate
2018-04-14,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.48,0.88,active,12,False,moderate
2018-04-15,41001,East Hatteras,34.7,-72.7,North Atlantic,8.29,0.88,active,12,False,moderate
2018-04-15,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.96,0.88,active,12,False,moderate
2018-04-15,51001,Hawaii,23.4,-162.3,Central Pacific,18.73,0.88,active,12,False,moderate
2018-04-15,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.19,0.88,active,12,False,moderate
2018-04-15,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.84,0.88,active,12,False,moderate
2018-04-15,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.79,0.88,active,12,False,moderate
2018-04-15,46086,San Francisco,37.8,-122.5,US West Coast,6.23,0.88,active,12,False,moderate
2018-04-15,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.23,0.88,active,12,False,moderate
2018-04-15,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.85,0.88,active,12,False,moderate
2018-04-15,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.09,0.88,active,12,False,moderate
2018-04-16,41001,East Hatteras,34.7,-72.7,North Atlantic,8.78,0.88,active,12,False,moderate
2018-04-16,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.34,0.88,active,12,False,moderate
2018-04-16,51001,Hawaii,23.4,-162.3,Central Pacific,18.69,0.88,active,12,False,moderate
2018-04-16,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.15,0.88,active,12,False,moderate
2018-04-16,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.33,0.88,active,12,False,moderate
2018-04-16,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.28,0.88,active,12,False,moderate
2018-04-16,46086,San Francisco,37.8,-122.5,US West Coast,7.35,0.88,active,12,False,moderate
2018-04-16,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,6.54,0.88,active,12,False,moderate
2018-04-16,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.23,0.88,active,12,False,moderate
2018-04-16,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.31,0.88,active,12,False,moderate
2018-04-17,41001,East Hatteras,34.7,-72.7,North Atlantic,8.19,0.88,active,12,False,moderate
2018-04-17,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.85,0.88,active,12,False,moderate
2018-04-17,51001,Hawaii,23.4,-162.3,Central Pacific,18.23,0.88,active,12,False,moderate
2018-04-17,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,17.21,0.88,active,12,False,moderate
2018-04-17,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.65,0.88,active,12,False,moderate
2018-04-17,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.62,0.88,active,12,False,moderate
2018-04-17,46086,San Francisco,37.8,-122.5,US West Coast,6.9,0.88,active,12,False,moderate
2018-04-17,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.18,0.88,active,12,False,moderate
2018-04-17,46069,South Central Alaska,56.0,-148.0,North Pacific,-5.16,0.88,active,12,False,moderate
2018-04-17,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.63,0.88,active,12,False,moderate
2018-04-18,41001,East Hatteras,34.7,-72.7,North Atlantic,8.12,0.88,active,12,False,moderate
2018-04-18,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.66,0.88,active,12,False,moderate
2018-04-18,51001,Hawaii,23.4,-162.3,Central Pacific,19.11,0.88,active,12,False,moderate
2018-04-18,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.47,0.88,active,12,False,moderate
2018-04-18,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.64,0.88,active,12,False,moderate
2018-04-18,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.08,0.88,active,12,False,moderate
2018-04-18,46086,San Francisco,37.8,-122.5,US West Coast,6.84,0.88,active,12,False,moderate
2018-04-18,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.88,0.88,active,12,False,moderate
2018-04-18,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.59,0.88,active,12,False,moderate
2018-04-18,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.46,0.88,active,12,False,moderate
2018-04-19,41001,East Hatteras,34.7,-72.7,North Atlantic,8.98,0.88,active,12,False,moderate
2018-04-19,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.59,0.88,active,12,False,moderate
2018-04-19,51001,Hawaii,23.4,-162.3,Central Pacific,18.75,0.88,active,12,False,moderate
2018-04-19,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.65,0.88,active,12,False,moderate
2018-04-19,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.0,0.88,active,12,False,moderate
2018-04-19,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.92,0.88,active,12,False,moderate
2018-04-19,46086,San Francisco,37.8,-122.5,US West Coast,7.15,0.88,active,12,False,moderate
2018-04-19,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.38,0.88,active,12,False,moderate
2018-04-19,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.12,0.88,active,12,False,moderate
2018-04-19,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.3,0.88,active,12,False,moderate
2018-04-20,41001,East Hatteras,34.7,-72.7,North Atlantic,8.82,0.88,active,12,False,moderate
2018-04-20,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.64,0.88,inactive,12,False,moderate
2018-04-20,51001,Hawaii,23.4,-162.3,Central Pacific,18.49,0.88,active,12,False,moderate
2018-04-20,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.5,0.88,active,12,False,moderate
2018-04-20,46050,Stonewall Bank,44.6,-124.5,US West Coast,2.75,0.88,active,12,False,moderate
2018-04-20,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.78,0.88,active,12,False,moderate
2018-04-20,46086,San Francisco,37.8,-122.5,US West Coast,6.73,0.88,active,12,False,moderate
2018-04-20,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.55,0.88,active,12,False,moderate
2018-04-20,46069,South Central Alaska,56.0,-148.0,North Pacific,-5.28,0.88,active,12,False,moderate
2018-04-20,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.22,0.88,active,12,False,moderate
2018-04-21,41001,East Hatteras,34.7,-72.7,North Atlantic,9.54,0.88,active,12,False,moderate
2018-04-21,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.53,0.88,active,12,False,moderate
2018-04-21,51001,Hawaii,23.4,-162.3,Central Pacific,19.14,0.88,active,12,False,moderate
2018-04-21,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.23,0.88,active,12,False,moderate
2018-04-21,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.71,0.88,active,12,False,moderate
2018-04-21,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.74,0.88,active,12,False,moderate
2018-04-21,46086,San Francisco,37.8,-122.5,US West Coast,7.76,0.88,active,12,False,moderate
2018-04-21,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.51,0.88,inactive,12,False,moderate
2018-04-21,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.95,0.88,active,12,False,moderate
2018-04-21,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.36,0.88,active,12,False,moderate
2018-04-22,41001,East Hatteras,34.7,-72.7,North Atlantic,9.25,0.88,active,12,False,moderate
2018-04-22,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.47,0.88,active,12,False,moderate
2018-04-22,51001,Hawaii,23.4,-162.3,Central Pacific,18.64,0.88,active,12,False,moderate
2018-04-22,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.42,0.88,active,12,False,moderate
2018-04-22,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.4,0.88,active,12,False,moderate
2018-04-22,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.79,0.88,active,12,False,moderate
2018-04-22,46086,San Francisco,37.8,-122.5,US West Coast,8.13,0.88,active,12,False,moderate
2018-04-22,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,6.82,0.88,active,12,False,moderate
2018-04-22,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.97,0.88,active,12,False,moderate
2018-04-22,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.82,0.88,active,12,False,moderate
2018-04-23,41001,East Hatteras,34.7,-72.7,North Atlantic,7.47,0.88,active,12,False,moderate
2018-04-23,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.42,0.88,active,12,False,moderate
2018-04-23,51001,Hawaii,23.4,-162.3,Central Pacific,19.57,0.88,active,12,False,moderate
2018-04-23,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.76,0.88,active,12,False,moderate
2018-04-23,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.17,0.88,active,12,False,moderate
2018-04-23,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.05,0.88,active,12,False,moderate
2018-04-23,46086,San Francisco,37.8,-122.5,US West Coast,7.73,0.88,active,12,False,moderate
2018-04-23,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.24,0.88,active,12,False,moderate
2018-04-23,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.51,0.88,active,12,False,moderate
2018-04-23,42036,West Tampa,28.5,-84.5,Gulf of Mexico,15.83,0.88,active,12,False,moderate
2018-04-24,41001,East Hatteras,34.7,-72.7,North Atlantic,8.28,0.88,active,12,False,moderate
2018-04-24,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.63,0.88,active,12,False,moderate
2018-04-24,51001,Hawaii,23.4,-162.3,Central Pacific,19.66,0.88,active,12,False,moderate
2018-04-24,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.98,0.88,active,12,False,moderate
2018-04-24,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.0,0.88,active,12,False,moderate
2018-04-24,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.81,0.88,active,12,False,moderate
2018-04-24,46086,San Francisco,37.8,-122.5,US West Coast,8.33,0.88,active,12,False,moderate
2018-04-24,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.63,0.88,active,12,False,moderate
2018-04-24,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.01,0.88,active,12,False,moderate
2018-04-24,42036,West Tampa,28.5,-84.5,Gulf of Mexico,16.97,0.88,active,12,False,moderate
2018-04-25,41001,East Hatteras,34.7,-72.7,North Atlantic,9.59,0.88,active,12,False,moderate
2018-04-25,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.57,0.88,active,12,False,moderate
2018-04-25,51001,Hawaii,23.4,-162.3,Central Pacific,19.71,0.88,active,12,False,moderate
2018-04-25,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.11,0.88,active,12,False,moderate
2018-04-25,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.44,0.88,active,12,False,moderate
2018-04-25,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.98,0.88,active,12,False,moderate
2018-04-25,46086,San Francisco,37.8,-122.5,US West Coast,7.62,0.88,inactive,12,False,moderate
2018-04-25,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.72,0.88,active,12,False,moderate
2018-04-25,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.68,0.88,active,12,False,moderate
2018-04-25,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.78,0.88,active,12,False,moderate
2018-04-26,41001,East Hatteras,34.7,-72.7,North Atlantic,9.5,0.88,active,12,False,moderate
2018-04-26,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.75,0.88,active,12,False,moderate
2018-04-26,51001,Hawaii,23.4,-162.3,Central Pacific,20.24,0.88,active,12,False,moderate
2018-04-26,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.84,0.88,active,12,False,moderate
2018-04-26,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.32,0.88,active,12,False,moderate
2018-04-26,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.69,0.88,active,12,False,moderate
2018-04-26,46086,San Francisco,37.8,-122.5,US West Coast,7.72,0.88,active,12,False,moderate
2018-04-26,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.86,0.88,active,12,False,moderate
2018-04-26,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.46,0.88,active,12,False,moderate
2018-04-26,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.32,0.88,active,12,False,moderate
2018-04-27,41001,East Hatteras,34.7,-72.7,North Atlantic,8.58,0.88,active,12,False,moderate
2018-04-27,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.67,0.88,active,12,False,moderate
2018-04-27,51001,Hawaii,23.4,-162.3,Central Pacific,19.24,0.88,active,12,False,moderate
2018-04-27,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.4,0.88,active,12,False,moderate
2018-04-27,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.28,0.88,active,12,False,moderate
2018-04-27,44013,Boston Harbor,42.3,-70.7,North Atlantic,3.92,0.88,active,12,False,moderate
2018-04-27,46086,San Francisco,37.8,-122.5,US West Coast,8.66,0.88,active,12,False,moderate
2018-04-27,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.31,0.88,active,12,False,moderate
2018-04-27,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.87,0.88,active,12,False,moderate
2018-04-27,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.89,0.88,active,12,False,moderate
2018-04-28,41001,East Hatteras,34.7,-72.7,North Atlantic,9.06,0.88,active,12,False,moderate
2018-04-28,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.56,0.88,inactive,12,False,moderate
2018-04-28,51001,Hawaii,23.4,-162.3,Central Pacific,19.54,0.88,active,12,False,moderate
2018-04-28,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.79,0.88,active,12,False,moderate
2018-04-28,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.05,0.88,active,12,False,moderate
2018-04-28,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.46,0.88,active,12,False,moderate
2018-04-28,46086,San Francisco,37.8,-122.5,US West Coast,7.15,0.88,active,12,False,moderate
2018-04-28,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.72,0.88,active,12,False,moderate
2018-04-28,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.94,0.88,active,12,False,moderate
2018-04-28,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.02,0.88,active,12,False,moderate
2018-04-29,41001,East Hatteras,34.7,-72.7,North Atlantic,9.96,0.88,active,12,False,moderate
2018-04-29,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-5.08,0.88,active,12,False,moderate
2018-04-29,51001,Hawaii,23.4,-162.3,Central Pacific,18.68,0.88,active,12,False,moderate
2018-04-29,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.61,0.88,active,12,False,moderate
2018-04-29,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.59,0.88,active,12,False,moderate
2018-04-29,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.56,0.88,active,12,False,moderate
2018-04-29,46086,San Francisco,37.8,-122.5,US West Coast,7.79,0.88,active,12,False,moderate
2018-04-29,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.63,0.88,active,12,False,moderate
2018-04-29,46069,South Central Alaska,56.0,-148.0,North Pacific,-4.67,0.88,active,12,False,moderate
2018-04-29,42036,West Tampa,28.5,-84.5,Gulf of Mexico,18.43,0.88,active,12,False,moderate
2018-04-30,41001,East Hatteras,34.7,-72.7,North Atlantic,8.7,0.88,active,12,False,moderate
2018-04-30,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.22,0.88,active,12,False,moderate
2018-04-30,51001,Hawaii,23.4,-162.3,Central Pacific,20.26,0.88,active,12,False,moderate
2018-04-30,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.01,0.88,active,12,False,moderate
2018-04-30,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.29,0.88,active,12,False,moderate
2018-04-30,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.24,0.88,active,12,False,moderate
2018-04-30,46086,San Francisco,37.8,-122.5,US West Coast,7.52,0.88,active,12,False,moderate
2018-04-30,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.28,0.88,active,12,False,moderate
2018-04-30,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.81,0.88,active,12,False,moderate
2018-04-30,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.79,0.88,inactive,12,False,moderate
2018-05-01,41001,East Hatteras,34.7,-72.7,North Atlantic,8.61,0.88,active,12,False,moderate
2018-05-01,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.53,0.88,active,12,False,moderate
2018-05-01,51001,Hawaii,23.4,-162.3,Central Pacific,19.76,0.88,active,12,False,moderate
2018-05-01,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.28,0.88,active,12,False,moderate
2018-05-01,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.99,0.88,active,12,False,moderate
2018-05-01,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.11,0.88,active,12,False,moderate
2018-05-01,46086,San Francisco,37.8,-122.5,US West Coast,9.07,0.88,active,12,False,moderate
2018-05-01,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,7.82,0.88,inactive,12,False,moderate
2018-05-01,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.8,0.88,active,12,False,moderate
2018-05-01,42036,West Tampa,28.5,-84.5,Gulf of Mexico,18.23,0.88,active,12,False,moderate
2018-05-02,41001,East Hatteras,34.7,-72.7,North Atlantic,9.52,0.88,active,12,False,moderate
2018-05-02,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.97,0.88,active,12,False,moderate
2018-05-02,51001,Hawaii,23.4,-162.3,Central Pacific,20.59,0.88,active,12,False,moderate
2018-05-02,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,18.88,0.88,active,12,False,moderate
2018-05-02,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.8,0.88,active,12,False,moderate
2018-05-02,44013,Boston Harbor,42.3,-70.7,North Atlantic,4.08,0.88,active,12,False,moderate
2018-05-02,46086,San Francisco,37.8,-122.5,US West Coast,7.59,0.88,active,12,False,moderate
2018-05-02,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,8.59,0.88,active,12,False,moderate
2018-05-02,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.21,0.88,active,12,False,moderate
2018-05-02,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.79,0.88,active,12,False,moderate
2018-05-03,41001,East Hatteras,34.7,-72.7,North Atlantic,9.65,0.88,active,12,False,moderate
2018-05-03,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.61,0.88,active,12,False,moderate
2018-05-03,51001,Hawaii,23.4,-162.3,Central Pacific,20.07,0.88,inactive,12,False,moderate
2018-05-03,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.07,0.88,active,12,False,moderate
2018-05-03,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.77,0.88,active,12,False,moderate
2018-05-03,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.6,0.88,active,12,False,moderate
2018-05-03,46086,San Francisco,37.8,-122.5,US West Coast,8.26,0.88,active,12,False,moderate
2018-05-03,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,9.76,0.88,active,12,False,moderate
2018-05-03,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.77,0.88,active,12,False,moderate
2018-05-03,42036,West Tampa,28.5,-84.5,Gulf of Mexico,17.71,0.88,active,12,False,moderate
2018-05-04,41001,East Hatteras,34.7,-72.7,North Atlantic,9.77,0.88,active,12,False,moderate
2018-05-04,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.71,0.88,active,12,False,moderate
2018-05-04,51001,Hawaii,23.4,-162.3,Central Pacific,19.98,0.88,active,12,False,moderate
2018-05-04,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,21.99,0.88,active,12,False,moderate
2018-05-04,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.55,0.88,active,12,False,moderate
2018-05-04,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.41,0.88,active,12,False,moderate
2018-05-04,46086,San Francisco,37.8,-122.5,US West Coast,7.99,0.88,active,12,False,moderate
2018-05-04,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,9.65,0.88,inactive,12,False,moderate
2018-05-04,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.55,0.88,inactive,12,False,moderate
2018-05-04,42036,West Tampa,28.5,-84.5,Gulf of Mexico,19.06,0.88,active,12,False,moderate
2018-05-05,41001,East Hatteras,34.7,-72.7,North Atlantic,10.73,0.88,active,12,False,moderate
2018-05-05,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.98,0.88,active,12,False,moderate
2018-05-05,51001,Hawaii,23.4,-162.3,Central Pacific,19.85,0.88,active,12,False,moderate
2018-05-05,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,19.34,0.88,active,12,False,moderate
2018-05-05,46050,Stonewall Bank,44.6,-124.5,US West Coast,3.63,0.88,active,12,False,moderate
2018-05-05,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.21,0.88,active,12,False,moderate
2018-05-05,46086,San Francisco,37.8,-122.5,US West Coast,8.09,0.88,active,12,False,moderate
2018-05-05,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,9.97,0.88,active,12,False,moderate
2018-05-05,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.1,0.88,inactive,12,False,moderate
2018-05-05,42036,West Tampa,28.5,-84.5,Gulf of Mexico,18.2,0.88,active,12,False,moderate
2018-05-06,41001,East Hatteras,34.7,-72.7,North Atlantic,10.87,0.88,active,12,False,moderate
2018-05-06,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.46,0.88,active,12,False,moderate
